started_at,finished_at,seconds,memory
2013-12-26 01:49:37 -0600,2013-12-26 01:50:04 -0600,26.98087,74952
2013-12-26 01:50:04 -0600,2013-12-26 01:50:31 -0600,26.910333,74952
2013-12-26 01:50:31 -0600,2013-12-26 01:50:59 -0600,28.367034,74952
2013-12-26 01:50:59 -0600,2013-12-26 01:51:26 -0600,26.830021,74952
2013-12-26 01:51:26 -0600,2013-12-26 01:51:53 -0600,26.965013,74952
2013-12-26 01:51:53 -0600,2013-12-26 01:52:20 -0600,26.908393,74952
2013-12-26 01:52:20 -0600,2013-12-26 01:52:48 -0600,28.128716,74952
2013-12-26 01:52:48 -0600,2013-12-26 01:53:15 -0600,26.954605,74952
2013-12-26 01:53:15 -0600,2013-12-26 01:53:42 -0600,26.888449,74952
2013-12-26 01:53:42 -0600,2013-12-26 01:54:09 -0600,27.067922,74952
2013-12-26 01:54:09 -0600,2013-12-26 01:54:37 -0600,27.63566,74952
2013-12-26 01:54:37 -0600,2013-12-26 01:55:05 -0600,28.382958,74952
2013-12-26 01:55:05 -0600,2013-12-26 01:55:32 -0600,26.875744,74952
2013-12-26 01:55:32 -0600,2013-12-26 01:55:59 -0600,26.991278,74952
2013-12-26 01:55:59 -0600,2013-12-26 01:56:26 -0600,26.97026,74952
2013-12-26 01:56:26 -0600,2013-12-26 01:56:54 -0600,28.181664,74952
2013-12-26 01:56:54 -0600,2013-12-26 01:57:21 -0600,26.976626,74952
2013-12-26 01:57:21 -0600,2013-12-26 01:57:48 -0600,26.860602,74952
2013-12-26 01:57:48 -0600,2013-12-26 01:58:15 -0600,27.066536,74952
2013-12-26 01:58:15 -0600,2013-12-26 01:58:43 -0600,28.105556,74952
2013-12-26 01:58:43 -0600,2013-12-26 01:59:10 -0600,27.019733,74952
2013-12-26 01:59:10 -0600,2013-12-26 01:59:37 -0600,26.890734,74952
2013-12-26 01:59:37 -0600,2013-12-26 02:00:04 -0600,26.935276,74952
2013-12-26 02:00:04 -0600,2013-12-26 02:00:32 -0600,27.468523,74952
2013-12-26 02:00:32 -0600,2013-12-26 02:01:00 -0600,28.269719,74952
2013-12-26 02:01:00 -0600,2013-12-26 02:01:27 -0600,27.041904,74952
2013-12-26 02:01:27 -0600,2013-12-26 02:01:54 -0600,26.911043,74952
2013-12-26 02:01:54 -0600,2013-12-26 02:02:21 -0600,27.359274,74952
2013-12-26 02:02:21 -0600,2013-12-26 02:02:49 -0600,28.252673,74952
2013-12-26 02:02:49 -0600,2013-12-26 02:03:16 -0600,27.032916,74952
2013-12-26 02:03:16 -0600,2013-12-26 02:03:43 -0600,26.98273,74952
2013-12-26 02:03:43 -0600,2013-12-26 02:04:11 -0600,27.211105,74952
2013-12-26 02:04:11 -0600,2013-12-26 02:04:39 -0600,28.270818,74952
2013-12-26 02:04:39 -0600,2013-12-26 02:05:06 -0600,27.003881,74952
2013-12-26 02:05:06 -0600,2013-12-26 02:05:33 -0600,27.070546,74952
2013-12-26 02:05:33 -0600,2013-12-26 02:06:00 -0600,26.990371,74952
2013-12-26 02:06:00 -0600,2013-12-26 02:06:28 -0600,28.309155,74952
2013-12-26 02:06:28 -0600,2013-12-26 02:06:55 -0600,26.933947,74952
2013-12-26 02:06:55 -0600,2013-12-26 02:07:22 -0600,26.946564,74952
2013-12-26 02:07:22 -0600,2013-12-26 02:07:49 -0600,26.928528,74952
2013-12-26 02:07:49 -0600,2013-12-26 02:08:17 -0600,28.369834,74952
2013-12-26 02:08:17 -0600,2013-12-26 02:08:44 -0600,26.860154,74952
2013-12-26 02:08:44 -0600,2013-12-26 02:09:11 -0600,27.016306,74952
2013-12-26 02:09:11 -0600,2013-12-26 02:09:38 -0600,27.022903,74952
2013-12-26 02:09:38 -0600,2013-12-26 02:10:07 -0600,28.118482,74952
2013-12-26 02:10:07 -0600,2013-12-26 02:10:35 -0600,28.347631,74952
2013-12-26 02:10:35 -0600,2013-12-26 02:11:02 -0600,26.935141,74952
2013-12-26 02:11:02 -0600,2013-12-26 02:11:29 -0600,26.973489,74952
2013-12-26 02:11:29 -0600,2013-12-26 02:11:57 -0600,27.9434,74952
2013-12-26 02:11:57 -0600,2013-12-26 02:12:25 -0600,28.423762,74952
2013-12-26 02:12:25 -0600,2013-12-26 02:12:52 -0600,26.991575,74952
2013-12-26 02:12:52 -0600,2013-12-26 02:13:19 -0600,27.097455,74952
2013-12-26 02:13:19 -0600,2013-12-26 02:13:47 -0600,27.791616,74952
2013-12-26 02:13:47 -0600,2013-12-26 02:14:15 -0600,28.4095,74952
2013-12-26 02:14:15 -0600,2013-12-26 02:14:42 -0600,26.904035,74952
2013-12-26 02:14:42 -0600,2013-12-26 02:15:09 -0600,26.88839,74952
2013-12-26 02:15:09 -0600,2013-12-26 02:15:37 -0600,28.118814,74952
2013-12-26 02:15:37 -0600,2013-12-26 02:16:06 -0600,28.338292,74952
2013-12-26 02:16:06 -0600,2013-12-26 02:16:33 -0600,27.03402,74952
2013-12-26 02:16:33 -0600,2013-12-26 02:17:00 -0600,26.960376,74952
2013-12-26 02:17:00 -0600,2013-12-26 02:17:28 -0600,27.99818,74952
2013-12-26 02:17:28 -0600,2013-12-26 02:17:56 -0600,28.310277,74952
2013-12-26 02:17:56 -0600,2013-12-26 02:18:23 -0600,27.137255,74952
2013-12-26 02:18:23 -0600,2013-12-26 02:18:50 -0600,26.934941,74952
2013-12-26 02:18:50 -0600,2013-12-26 02:19:17 -0600,26.989782,74952
2013-12-26 02:19:17 -0600,2013-12-26 02:19:45 -0600,27.895742,74952
2013-12-26 02:19:45 -0600,2013-12-26 02:20:14 -0600,28.502667,74952
2013-12-26 02:20:14 -0600,2013-12-26 02:20:41 -0600,27.016347,74952
2013-12-26 02:20:41 -0600,2013-12-26 02:21:08 -0600,26.954144,74952
2013-12-26 02:21:08 -0600,2013-12-26 02:21:35 -0600,27.625555,74952
2013-12-26 02:21:35 -0600,2013-12-26 02:22:03 -0600,28.250161,74952
2013-12-26 02:22:03 -0600,2013-12-26 02:22:30 -0600,27.026029,74952
2013-12-26 02:22:30 -0600,2013-12-26 02:22:57 -0600,26.910877,74952
2013-12-26 02:22:57 -0600,2013-12-26 02:23:24 -0600,26.873977,74952
2013-12-26 02:23:24 -0600,2013-12-26 02:23:52 -0600,27.498636,74952
2013-12-26 02:23:52 -0600,2013-12-26 02:24:20 -0600,28.233912,74952
2013-12-26 02:24:20 -0600,2013-12-26 02:24:47 -0600,26.983597,75496
2013-12-26 02:24:47 -0600,2013-12-26 02:25:14 -0600,26.899929,75496
2013-12-26 02:25:14 -0600,2013-12-26 02:25:41 -0600,27.341685,75496
2013-12-26 02:25:41 -0600,2013-12-26 02:26:10 -0600,28.288191,75496
2013-12-26 02:26:10 -0600,2013-12-26 02:26:37 -0600,27.012833,75496
2013-12-26 02:26:37 -0600,2013-12-26 02:27:03 -0600,26.943449,75496
2013-12-26 02:27:03 -0600,2013-12-26 02:27:31 -0600,27.098249,75496
2013-12-26 02:27:31 -0600,2013-12-26 02:27:59 -0600,28.20095,75496
2013-12-26 02:27:59 -0600,2013-12-26 02:28:26 -0600,26.936428,75496
2013-12-26 02:28:26 -0600,2013-12-26 02:28:53 -0600,26.938581,75496
2013-12-26 02:28:53 -0600,2013-12-26 02:29:20 -0600,26.953311,75496
2013-12-26 02:29:20 -0600,2013-12-26 02:29:48 -0600,28.268872,75496
2013-12-26 02:29:48 -0600,2013-12-26 02:30:15 -0600,26.989147,75496
2013-12-26 02:30:15 -0600,2013-12-26 02:30:42 -0600,26.975368,75496
2013-12-26 02:30:42 -0600,2013-12-26 02:31:09 -0600,26.977292,75496
2013-12-26 02:31:09 -0600,2013-12-26 02:31:37 -0600,28.324683,75496
2013-12-26 02:31:37 -0600,2013-12-26 02:32:04 -0600,26.903301,75496
2013-12-26 02:32:04 -0600,2013-12-26 02:32:31 -0600,26.947415,75496
2013-12-26 02:32:31 -0600,2013-12-26 02:32:58 -0600,27.096382,75496
2013-12-26 02:32:58 -0600,2013-12-26 02:33:25 -0600,27.04303,75496
2013-12-26 02:33:25 -0600,2013-12-26 02:33:53 -0600,28.057372,75496
2013-12-26 02:33:53 -0600,2013-12-26 02:34:22 -0600,28.427324,75496
2013-12-26 02:34:22 -0600,2013-12-26 02:34:49 -0600,27.011889,75496
2013-12-26 02:34:49 -0600,2013-12-26 02:35:16 -0600,26.883651,75496
2013-12-26 02:35:16 -0600,2013-12-26 02:35:43 -0600,26.968978,75496
2013-12-26 02:35:43 -0600,2013-12-26 02:36:11 -0600,28.370888,75496
2013-12-26 02:36:11 -0600,2013-12-26 02:36:38 -0600,26.999744,75496
2013-12-26 02:36:38 -0600,2013-12-26 02:37:05 -0600,27.017949,75496
2013-12-26 02:37:05 -0600,2013-12-26 02:37:32 -0600,26.961887,75496
2013-12-26 02:37:32 -0600,2013-12-26 02:38:00 -0600,28.373034,75496
2013-12-26 02:38:00 -0600,2013-12-26 02:38:29 -0600,28.352722,75496
2013-12-26 02:38:29 -0600,2013-12-26 02:38:56 -0600,27.015237,75496
2013-12-26 02:38:56 -0600,2013-12-26 02:39:23 -0600,27.19996,75496
2013-12-26 02:39:23 -0600,2013-12-26 02:39:50 -0600,27.355045,75496
2013-12-26 02:39:50 -0600,2013-12-26 02:40:19 -0600,28.332706,75496
2013-12-26 02:40:19 -0600,2013-12-26 02:40:46 -0600,27.274725,75496
2013-12-26 02:40:46 -0600,2013-12-26 02:41:13 -0600,27.128255,75496
2013-12-26 02:41:13 -0600,2013-12-26 02:41:40 -0600,27.002564,75496
2013-12-26 02:41:40 -0600,2013-12-26 02:42:08 -0600,28.37909,75496
2013-12-26 02:42:08 -0600,2013-12-26 02:42:35 -0600,26.975248,75496
2013-12-26 02:42:35 -0600,2013-12-26 02:43:02 -0600,27.110017,75496
2013-12-26 02:43:02 -0600,2013-12-26 02:43:29 -0600,27.002161,75496
2013-12-26 02:43:29 -0600,2013-12-26 02:43:57 -0600,27.168979,75496
2013-12-26 02:43:57 -0600,2013-12-26 02:44:25 -0600,28.312956,75496
2013-12-26 02:44:25 -0600,2013-12-26 02:44:52 -0600,27.006268,75496
2013-12-26 02:44:52 -0600,2013-12-26 02:45:19 -0600,26.924782,75496
2013-12-26 02:45:19 -0600,2013-12-26 02:45:46 -0600,27.003581,75496
2013-12-26 02:45:46 -0600,2013-12-26 02:46:14 -0600,28.363691,75496
2013-12-26 02:46:14 -0600,2013-12-26 02:46:41 -0600,26.981071,75496
2013-12-26 02:46:41 -0600,2013-12-26 02:47:08 -0600,27.01559,75500
2013-12-26 02:47:08 -0600,2013-12-26 02:47:35 -0600,26.954528,75500
2013-12-26 02:47:35 -0600,2013-12-26 02:48:04 -0600,28.413107,75500
2013-12-26 02:48:04 -0600,2013-12-26 02:48:31 -0600,27.110346,76524
2013-12-26 02:48:31 -0600,2013-12-26 02:48:58 -0600,27.099283,76524
2013-12-26 02:48:58 -0600,2013-12-26 02:49:25 -0600,27.111717,76524
2013-12-26 02:49:25 -0600,2013-12-26 02:49:53 -0600,28.351159,76524
2013-12-26 02:49:53 -0600,2013-12-26 02:50:22 -0600,28.420274,76524
2013-12-26 02:50:22 -0600,2013-12-26 02:50:49 -0600,27.017068,75500
2013-12-26 02:50:49 -0600,2013-12-26 02:51:16 -0600,27.019175,77548
2013-12-26 02:51:16 -0600,2013-12-26 02:51:44 -0600,28.270798,76524
2013-12-26 02:51:44 -0600,2013-12-26 02:52:11 -0600,27.048002,76524
2013-12-26 02:52:11 -0600,2013-12-26 02:52:38 -0600,26.992169,76524
2013-12-26 02:52:38 -0600,2013-12-26 02:53:05 -0600,26.977806,76524
2013-12-26 02:53:05 -0600,2013-12-26 02:53:33 -0600,27.571332,76524
2013-12-26 02:53:33 -0600,2013-12-26 02:54:01 -0600,28.435068,76524
2013-12-26 02:54:01 -0600,2013-12-26 02:54:28 -0600,27.099411,76524
2013-12-26 02:54:28 -0600,2013-12-26 02:54:56 -0600,27.541208,77548
2013-12-26 02:54:56 -0600,2013-12-26 02:55:23 -0600,27.392392,77548
2013-12-26 02:55:23 -0600,2013-12-26 02:55:51 -0600,28.272639,77548
2013-12-26 02:55:51 -0600,2013-12-26 02:56:19 -0600,27.063402,77548
2013-12-26 02:56:19 -0600,2013-12-26 02:56:45 -0600,26.860415,77548
2013-12-26 02:56:45 -0600,2013-12-26 02:57:13 -0600,27.448129,77548
2013-12-26 02:57:13 -0600,2013-12-26 02:57:41 -0600,28.363318,77548
2013-12-26 02:57:41 -0600,2013-12-26 02:58:08 -0600,27.064103,77548
2013-12-26 02:58:08 -0600,2013-12-26 02:58:35 -0600,27.013179,77548
2013-12-26 02:58:35 -0600,2013-12-26 02:59:02 -0600,27.053943,77548
2013-12-26 02:59:02 -0600,2013-12-26 02:59:30 -0600,27.732087,77548
2013-12-26 02:59:30 -0600,2013-12-26 02:59:58 -0600,28.358318,77548
2013-12-26 02:59:58 -0600,2013-12-26 03:00:28 -0600,29.691949,77548
2013-12-26 03:00:28 -0600,2013-12-26 03:00:58 -0600,29.977594,77548
2013-12-26 03:00:58 -0600,2013-12-26 03:01:28 -0600,30.260635,77548
2013-12-26 03:01:28 -0600,2013-12-26 03:02:00 -0600,31.666517,77548
2013-12-26 03:02:00 -0600,2013-12-26 03:02:30 -0600,30.145037,77928
2013-12-26 03:02:30 -0600,2013-12-26 03:03:00 -0600,30.083388,77932
2013-12-26 03:03:00 -0600,2013-12-26 03:03:31 -0600,30.694162,77964
2013-12-26 03:03:31 -0600,2013-12-26 03:04:02 -0600,31.133148,77964
2013-12-26 03:04:02 -0600,2013-12-26 03:04:34 -0600,31.685886,78376
2013-12-26 03:04:34 -0600,2013-12-26 03:05:04 -0600,30.196506,78380
2013-12-26 03:05:04 -0600,2013-12-26 03:05:34 -0600,30.281315,78380
2013-12-26 03:05:34 -0600,2013-12-26 03:06:04 -0600,30.092527,78404
2013-12-26 03:06:04 -0600,2013-12-26 03:06:36 -0600,32.030534,78672
2013-12-26 03:06:36 -0600,2013-12-26 03:07:07 -0600,30.23357,78672
2013-12-26 03:07:07 -0600,2013-12-26 03:07:37 -0600,30.551217,78672
2013-12-26 03:07:37 -0600,2013-12-26 03:08:07 -0600,30.22599,78672
2013-12-26 03:08:07 -0600,2013-12-26 03:08:39 -0600,31.966068,79696
2013-12-26 03:08:39 -0600,2013-12-26 03:09:10 -0600,30.360094,79696
2013-12-26 03:09:10 -0600,2013-12-26 03:09:40 -0600,30.13928,79696
2013-12-26 03:09:40 -0600,2013-12-26 03:10:10 -0600,30.217738,79696
2013-12-26 03:10:10 -0600,2013-12-26 03:10:42 -0600,31.390643,79696
2013-12-26 03:10:42 -0600,2013-12-26 03:11:13 -0600,31.657115,79696
2013-12-26 03:11:13 -0600,2013-12-26 03:11:44 -0600,30.523175,79696
2013-12-26 03:11:44 -0600,2013-12-26 03:12:14 -0600,30.172926,79696
2013-12-26 03:12:14 -0600,2013-12-26 03:12:44 -0600,30.306641,79696
2013-12-26 03:12:44 -0600,2013-12-26 03:13:16 -0600,31.627712,79696
2013-12-26 03:13:16 -0600,2013-12-26 03:13:46 -0600,30.246426,79696
2013-12-26 03:13:46 -0600,2013-12-26 03:14:16 -0600,30.316932,79696
2013-12-26 03:14:16 -0600,2013-12-26 03:14:47 -0600,30.209127,79696
2013-12-26 03:14:47 -0600,2013-12-26 03:15:18 -0600,31.69962,79696
2013-12-26 03:15:18 -0600,2013-12-26 03:15:47 -0600,28.323777,79696
2013-12-26 03:15:47 -0600,2013-12-26 03:16:14 -0600,27.477556,79696
2013-12-26 03:16:14 -0600,2013-12-26 03:16:42 -0600,27.37535,79696
2013-12-26 03:16:42 -0600,2013-12-26 03:17:10 -0600,28.333035,79696
2013-12-26 03:17:10 -0600,2013-12-26 03:17:39 -0600,28.808776,79696
2013-12-26 03:17:39 -0600,2013-12-26 03:18:06 -0600,27.286491,79696
2013-12-26 03:18:06 -0600,2013-12-26 03:18:33 -0600,27.297776,79696
2013-12-26 03:18:33 -0600,2013-12-26 03:19:01 -0600,27.34576,80720
2013-12-26 03:19:01 -0600,2013-12-26 03:19:29 -0600,28.76068,80720
2013-12-26 03:19:29 -0600,2013-12-26 03:19:57 -0600,27.19339,80720
2013-12-26 03:19:57 -0600,2013-12-26 03:20:24 -0600,27.605652,80720
2013-12-26 03:20:24 -0600,2013-12-26 03:20:52 -0600,27.30314,80720
2013-12-26 03:20:52 -0600,2013-12-26 03:21:20 -0600,28.777508,80720
2013-12-26 03:21:20 -0600,2013-12-26 03:21:48 -0600,27.232257,80720
2013-12-26 03:21:48 -0600,2013-12-26 03:22:15 -0600,27.253725,80720
2013-12-26 03:22:15 -0600,2013-12-26 03:22:42 -0600,27.302325,80720
2013-12-26 03:22:42 -0600,2013-12-26 03:23:11 -0600,28.65804,80720
2013-12-26 03:23:11 -0600,2013-12-26 03:23:38 -0600,27.263417,80720
2013-12-26 03:23:38 -0600,2013-12-26 03:24:05 -0600,27.333754,80720
2013-12-26 03:24:05 -0600,2013-12-26 03:24:33 -0600,27.258478,80720
2013-12-26 03:24:33 -0600,2013-12-26 03:25:01 -0600,28.576292,80720
2013-12-26 03:25:01 -0600,2013-12-26 03:25:29 -0600,27.504234,80720
2013-12-26 03:25:29 -0600,2013-12-26 03:25:56 -0600,27.204893,80720
2013-12-26 03:25:56 -0600,2013-12-26 03:26:23 -0600,27.24115,80720
2013-12-26 03:26:23 -0600,2013-12-26 03:26:51 -0600,27.91208,80720
2013-12-26 03:26:51 -0600,2013-12-26 03:27:20 -0600,28.712874,80720
2013-12-26 03:27:20 -0600,2013-12-26 03:27:47 -0600,27.214222,80720
2013-12-26 03:27:47 -0600,2013-12-26 03:28:14 -0600,27.254765,80720
2013-12-26 03:28:14 -0600,2013-12-26 03:28:42 -0600,28.119391,80720
2013-12-26 03:28:42 -0600,2013-12-26 03:29:11 -0600,28.838571,80720
2013-12-26 03:29:11 -0600,2013-12-26 03:29:39 -0600,27.491067,80720
2013-12-26 03:29:39 -0600,2013-12-26 03:30:06 -0600,27.208834,80720
2013-12-26 03:30:06 -0600,2013-12-26 03:30:34 -0600,28.221143,80720
2013-12-26 03:30:34 -0600,2013-12-26 03:31:06 -0600,31.8921,80720
2013-12-26 03:31:06 -0600,2013-12-26 03:31:37 -0600,30.429224,80720
2013-12-26 03:31:37 -0600,2013-12-26 03:32:07 -0600,30.427974,80720
2013-12-26 03:32:07 -0600,2013-12-26 03:32:38 -0600,30.742411,80720
2013-12-26 03:32:38 -0600,2013-12-26 03:33:10 -0600,31.838567,80720
2013-12-26 03:33:10 -0600,2013-12-26 03:33:40 -0600,30.257235,80720
2013-12-26 03:33:40 -0600,2013-12-26 03:34:10 -0600,30.489505,80720
2013-12-26 03:34:10 -0600,2013-12-26 03:34:41 -0600,30.320236,80720
2013-12-26 03:34:41 -0600,2013-12-26 03:35:12 -0600,31.764515,80720
2013-12-26 03:35:12 -0600,2013-12-26 03:35:43 -0600,30.4353,80720
2013-12-26 03:35:43 -0600,2013-12-26 03:36:13 -0600,30.154219,80720
2013-12-26 03:36:13 -0600,2013-12-26 03:36:43 -0600,30.242135,80720
2013-12-26 03:36:43 -0600,2013-12-26 03:37:15 -0600,31.642116,80720
2013-12-26 03:37:15 -0600,2013-12-26 03:37:44 -0600,29.051808,80720
2013-12-26 03:37:44 -0600,2013-12-26 03:38:11 -0600,27.096477,80720
2013-12-26 03:38:11 -0600,2013-12-26 03:38:38 -0600,27.096089,80720
2013-12-26 03:38:38 -0600,2013-12-26 03:39:05 -0600,27.186236,80720
2013-12-26 03:39:05 -0600,2013-12-26 03:39:34 -0600,28.449578,80720
2013-12-26 03:39:34 -0600,2013-12-26 03:40:01 -0600,27.111288,80720
2013-12-26 03:40:01 -0600,2013-12-26 03:40:28 -0600,26.899854,80720
2013-12-26 03:40:28 -0600,2013-12-26 03:40:55 -0600,27.108665,80720
2013-12-26 03:40:55 -0600,2013-12-26 03:41:23 -0600,28.449308,80720
2013-12-26 03:41:23 -0600,2013-12-26 03:41:51 -0600,27.114299,80720
2013-12-26 03:41:51 -0600,2013-12-26 03:42:17 -0600,26.953235,80720
2013-12-26 03:42:17 -0600,2013-12-26 03:42:45 -0600,27.158707,80720
2013-12-26 03:42:45 -0600,2013-12-26 03:43:13 -0600,28.393695,80720
2013-12-26 03:43:13 -0600,2013-12-26 03:43:40 -0600,26.965853,80720
2013-12-26 03:43:40 -0600,2013-12-26 03:44:07 -0600,27.007801,80720
2013-12-26 03:44:07 -0600,2013-12-26 03:44:34 -0600,27.122187,80720
2013-12-26 03:44:34 -0600,2013-12-26 03:45:03 -0600,28.567372,80720
2013-12-26 03:45:03 -0600,2013-12-26 03:45:30 -0600,27.114602,80720
2013-12-26 03:45:30 -0600,2013-12-26 03:45:57 -0600,27.161993,80720
2013-12-26 03:45:57 -0600,2013-12-26 03:46:24 -0600,27.039476,80720
2013-12-26 03:46:24 -0600,2013-12-26 03:46:52 -0600,28.163607,80720
2013-12-26 03:46:52 -0600,2013-12-26 03:47:21 -0600,28.522419,80720
2013-12-26 03:47:21 -0600,2013-12-26 03:47:48 -0600,27.089831,80720
2013-12-26 03:47:48 -0600,2013-12-26 03:48:15 -0600,27.155307,80720
2013-12-26 03:48:15 -0600,2013-12-26 03:48:43 -0600,28.275502,80720
2013-12-26 03:48:43 -0600,2013-12-26 03:49:12 -0600,28.432309,80720
2013-12-26 03:49:12 -0600,2013-12-26 03:49:39 -0600,27.045376,80720
2013-12-26 03:49:39 -0600,2013-12-26 03:50:06 -0600,27.045414,80720
2013-12-26 03:50:06 -0600,2013-12-26 03:50:33 -0600,26.946595,80720
2013-12-26 03:50:33 -0600,2013-12-26 03:51:01 -0600,28.50883,80720
2013-12-26 03:51:01 -0600,2013-12-26 03:51:29 -0600,27.397765,80720
2013-12-26 03:51:29 -0600,2013-12-26 03:51:56 -0600,27.121311,80720
2013-12-26 03:51:56 -0600,2013-12-26 03:52:23 -0600,27.076827,80720
2013-12-26 03:52:23 -0600,2013-12-26 03:52:51 -0600,28.043623,80720
2013-12-26 03:52:51 -0600,2013-12-26 03:53:20 -0600,28.656673,80720
2013-12-26 03:53:20 -0600,2013-12-26 03:53:47 -0600,27.081929,80720
2013-12-26 03:53:47 -0600,2013-12-26 03:54:14 -0600,27.088824,80748
2013-12-26 03:54:14 -0600,2013-12-26 03:54:42 -0600,28.25357,80748
2013-12-26 03:54:42 -0600,2013-12-26 03:55:11 -0600,28.688982,80748
2013-12-26 03:55:11 -0600,2013-12-26 03:55:38 -0600,26.994905,80748
2013-12-26 03:55:38 -0600,2013-12-26 03:56:05 -0600,27.080952,80748
2013-12-26 03:56:05 -0600,2013-12-26 03:56:33 -0600,28.3742,80748
2013-12-26 03:56:33 -0600,2013-12-26 03:57:02 -0600,28.477701,80748
2013-12-26 03:57:02 -0600,2013-12-26 03:57:29 -0600,27.032132,80748
2013-12-26 03:57:29 -0600,2013-12-26 03:57:56 -0600,27.023663,80748
2013-12-26 03:57:56 -0600,2013-12-26 03:58:24 -0600,28.48775,80748
2013-12-26 03:58:24 -0600,2013-12-26 03:58:53 -0600,28.490753,80748
2013-12-26 03:58:53 -0600,2013-12-26 03:59:20 -0600,27.249744,80748
2013-12-26 03:59:20 -0600,2013-12-26 03:59:47 -0600,27.090141,80748
2013-12-26 03:59:47 -0600,2013-12-26 04:00:16 -0600,28.574548,80748
2013-12-26 04:00:16 -0600,2013-12-26 04:00:43 -0600,27.010644,80748
2013-12-26 04:00:43 -0600,2013-12-26 04:01:10 -0600,27.03445,80748
2013-12-26 04:01:10 -0600,2013-12-26 04:01:37 -0600,27.001368,80748
2013-12-26 04:01:37 -0600,2013-12-26 04:02:05 -0600,27.910779,81028
2013-12-26 04:02:05 -0600,2013-12-26 04:02:33 -0600,28.574799,81028
2013-12-26 04:02:33 -0600,2013-12-26 04:03:00 -0600,27.1113,81028
2013-12-26 04:03:00 -0600,2013-12-26 04:03:27 -0600,27.144983,81028
2013-12-26 04:03:27 -0600,2013-12-26 04:03:55 -0600,27.696919,81028
2013-12-26 04:03:55 -0600,2013-12-26 04:04:24 -0600,28.539868,81028
2013-12-26 04:04:24 -0600,2013-12-26 04:04:51 -0600,27.081841,81028
2013-12-26 04:04:51 -0600,2013-12-26 04:05:18 -0600,27.14579,81028
2013-12-26 04:05:18 -0600,2013-12-26 04:05:46 -0600,28.264503,81028
2013-12-26 04:05:46 -0600,2013-12-26 04:06:15 -0600,28.646705,81028
2013-12-26 04:06:15 -0600,2013-12-26 04:06:42 -0600,26.989835,81028
2013-12-26 04:06:42 -0600,2013-12-26 04:07:09 -0600,27.130903,81028
2013-12-26 04:07:09 -0600,2013-12-26 04:07:37 -0600,28.340522,81028
2013-12-26 04:07:37 -0600,2013-12-26 04:08:06 -0600,28.490341,81744
2013-12-26 04:08:06 -0600,2013-12-26 04:08:33 -0600,27.227885,81744
2013-12-26 04:08:33 -0600,2013-12-26 04:09:00 -0600,27.057058,81744
2013-12-26 04:09:00 -0600,2013-12-26 04:09:28 -0600,28.18852,81744
2013-12-26 04:09:28 -0600,2013-12-26 04:09:57 -0600,28.423637,81744
2013-12-26 04:09:57 -0600,2013-12-26 04:10:24 -0600,27.171596,81744
2013-12-26 04:10:24 -0600,2013-12-26 04:10:51 -0600,27.05416,81744
2013-12-26 04:10:51 -0600,2013-12-26 04:11:18 -0600,27.376533,81744
2013-12-26 04:11:18 -0600,2013-12-26 04:11:47 -0600,28.404206,81744
2013-12-26 04:11:47 -0600,2013-12-26 04:12:14 -0600,27.094787,81744
2013-12-26 04:12:14 -0600,2013-12-26 04:12:41 -0600,27.037638,81744
2013-12-26 04:12:41 -0600,2013-12-26 04:13:08 -0600,26.957533,81744
2013-12-26 04:13:08 -0600,2013-12-26 04:13:36 -0600,28.467093,81744
2013-12-26 04:13:36 -0600,2013-12-26 04:14:03 -0600,26.987004,81744
2013-12-26 04:14:03 -0600,2013-12-26 04:14:31 -0600,27.172587,81744
2013-12-26 04:14:31 -0600,2013-12-26 04:14:58 -0600,27.044367,81744
2013-12-26 04:14:58 -0600,2013-12-26 04:15:26 -0600,28.229848,81744
2013-12-26 04:15:26 -0600,2013-12-26 04:15:55 -0600,28.828903,81744
2013-12-26 04:15:55 -0600,2013-12-26 04:16:22 -0600,27.180782,81744
2013-12-26 04:16:22 -0600,2013-12-26 04:16:49 -0600,27.216075,81744
2013-12-26 04:16:49 -0600,2013-12-26 04:17:17 -0600,28.417005,81744
2013-12-26 04:17:17 -0600,2013-12-26 04:17:46 -0600,28.631873,81744
2013-12-26 04:17:46 -0600,2013-12-26 04:18:13 -0600,27.085736,81744
2013-12-26 04:18:13 -0600,2013-12-26 04:18:40 -0600,27.11962,82768
2013-12-26 04:18:40 -0600,2013-12-26 04:19:09 -0600,28.27102,82768
2013-12-26 04:19:09 -0600,2013-12-26 04:19:37 -0600,28.574295,82768
2013-12-26 04:19:37 -0600,2013-12-26 04:20:05 -0600,27.361312,82768
2013-12-26 04:20:05 -0600,2013-12-26 04:20:32 -0600,27.176747,82768
2013-12-26 04:20:32 -0600,2013-12-26 04:21:00 -0600,28.404714,82768
2013-12-26 04:21:00 -0600,2013-12-26 04:21:29 -0600,28.70058,82768
2013-12-26 04:21:29 -0600,2013-12-26 04:21:56 -0600,27.173632,82768
2013-12-26 04:21:56 -0600,2013-12-26 04:22:23 -0600,27.269758,82768
2013-12-26 04:22:23 -0600,2013-12-26 04:22:50 -0600,27.102679,82768
2013-12-26 04:22:50 -0600,2013-12-26 04:23:19 -0600,28.472445,82768
2013-12-26 04:23:19 -0600,2013-12-26 04:23:46 -0600,27.210148,82768
2013-12-26 04:23:46 -0600,2013-12-26 04:24:13 -0600,27.151994,82768
